date,control point,Arrival / Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total,HKD2CNY,平均温度(°F),平均风速(knots),降水量(in)
8/8/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1137,85.6,2.9,0
8/8/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1137,85.6,2.9,0
8/8/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1137,85.6,2.9,0
8/8/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1137,85.6,2.9,0
8/8/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1137,85.6,2.9,0
8/9/2020,Airport,Arrival,621,10,28,659,1.1137,86.3,2.9,0
8/9/2020,Airport,Departure,1522,47,84,1653,1.1137,86.3,2.9,0
8/9/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Hung Hom,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Hung Hom,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Lo Wu,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Lo Wu,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,42,4,6,52,1.1137,86.3,2.9,0
8/9/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,113,6,3,122,1.1137,86.3,2.9,0
8/9/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Lok Ma Chau,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Man Kam To,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Man Kam To,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Sha Tau Kok,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Shenzhen Bay,Arrival,415,37,1,453,1.1137,86.3,2.9,0
8/9/2020,Shenzhen Bay,Departure,646,78,2,726,1.1137,86.3,2.9,0
8/9/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,China Ferry Terminal,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Harbour Control,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Harbour Control,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1137,86.3,2.9,0
8/9/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1137,86.3,2.9,0
8/10/2020,Airport,Arrival,528,10,22,560,1.1117,86.5,2.9,0
8/10/2020,Airport,Departure,749,19,78,846,1.1117,86.5,2.9,0
8/10/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Hung Hom,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Hung Hom,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Lo Wu,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Lo Wu,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,33,3,7,43,1.1117,86.5,2.9,0
8/10/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,98,3,4,105,1.1117,86.5,2.9,0
8/10/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Lok Ma Chau,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Man Kam To,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Man Kam To,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Sha Tau Kok,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Shenzhen Bay,Arrival,530,43,2,575,1.1117,86.5,2.9,0
8/10/2020,Shenzhen Bay,Departure,500,49,1,550,1.1117,86.5,2.9,0
8/10/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,China Ferry Terminal,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Harbour Control,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Harbour Control,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Macau Ferry Terminal,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Macau Ferry Terminal,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Tuen Mun Ferry Terminal,Arrival,0,0,0,0,1.1117,86.5,2.9,0
8/10/2020,Tuen Mun Ferry Terminal,Departure,0,0,0,0,1.1117,86.5,2.9,0
8/11/2020,Airport,Arrival,798,2,33,833,1.1156,86.5,5.5,0
8/11/2020,Airport,Departure,988,23,57,1068,1.1156,86.5,5.5,0
8/11/2020,Express Rail Link West Kowloon,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Express Rail Link West Kowloon,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Hung Hom,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Hung Hom,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Lo Wu,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Lo Wu,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Lok Ma Chau Spur Line,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Lok Ma Chau Spur Line,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Hong Kong-Zhuhai-Macao Bridge,Arrival,23,1,2,26,1.1156,86.5,5.5,0
8/11/2020,Hong Kong-Zhuhai-Macao Bridge,Departure,167,4,3,174,1.1156,86.5,5.5,0
8/11/2020,Lok Ma Chau,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Lok Ma Chau,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Man Kam To,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Man Kam To,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Sha Tau Kok,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Sha Tau Kok,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Shenzhen Bay,Arrival,383,44,3,430,1.1156,86.5,5.5,0
8/11/2020,Shenzhen Bay,Departure,884,111,4,999,1.1156,86.5,5.5,0
8/11/2020,China Ferry Terminal,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,China Ferry Terminal,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Harbour Control,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Harbour Control,Departure,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Kai Tak Cruise Terminal,Arrival,0,0,0,0,1.1156,86.5,5.5,0
8/11/2020,Kai Tak Cruise Terminal,Departure,0,0,0,0,1.1156,86.5,5.5,0
