Date,Season,Week,Festive Period,Control Point,Arrival/Departure,Hong Kong Residents,Mainland Visitors,Other Visitors,Total
5/25/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,99,8,8,115
5/25/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,48,0,3,51
5/25/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Shenzhen Bay,Arrival,1469,255,6,1730
5/25/2020,Q2,5,E+F,Shenzhen Bay,Departure,376,18,6,400
5/25/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/25/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/25/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Airport,Arrival,543,2,37,582
5/26/2020,Q2,5,E+F,Airport,Departure,252,3,53,308
5/26/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,60,11,8,79
5/26/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,23,0,2,25
5/26/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Shenzhen Bay,Arrival,790,142,12,944
5/26/2020,Q2,5,E+F,Shenzhen Bay,Departure,213,31,2,246
5/26/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/26/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/26/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Airport,Arrival,485,4,21,510
5/27/2020,Q2,5,E+F,Airport,Departure,331,9,149,489
5/27/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,51,9,5,65
5/27/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,17,0,0,17
5/27/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Shenzhen Bay,Arrival,694,107,4,805
5/27/2020,Q2,5,E+F,Shenzhen Bay,Departure,247,34,0,281
5/27/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/27/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/27/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Airport,Arrival,661,2,29,692
5/28/2020,Q2,5,E+F,Airport,Departure,195,7,71,273
5/28/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,39,0,41,80
5/28/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,17,0,0,17
5/28/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Shenzhen Bay,Arrival,676,114,10,800
5/28/2020,Q2,5,E+F,Shenzhen Bay,Departure,216,27,2,245
5/28/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/28/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/28/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Airport,Arrival,923,4,22,949
5/29/2020,Q2,5,E+F,Airport,Departure,264,2,65,331
5/29/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,71,4,15,90
5/29/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,13,0,3,16
5/29/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Shenzhen Bay,Arrival,695,106,8,809
5/29/2020,Q2,5,E+F,Shenzhen Bay,Departure,209,24,53,286
5/29/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/29/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/29/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Airport,Arrival,599,7,35,641
5/30/2020,Q2,5,E+F,Airport,Departure,414,7,48,469
5/30/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,57,5,2,64
5/30/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,16,1,1,18
5/30/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Shenzhen Bay,Arrival,985,149,12,1146
5/30/2020,Q2,5,E+F,Shenzhen Bay,Departure,133,37,45,215
5/30/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/30/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/30/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Airport,Arrival,839,8,41,888
5/31/2020,Q2,5,E+F,Airport,Departure,191,4,38,233
5/31/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,83,11,6,100
5/31/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,17,0,0,17
5/31/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Shenzhen Bay,Arrival,1304,278,11,1593
5/31/2020,Q2,5,E+F,Shenzhen Bay,Departure,156,21,17,194
5/31/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
5/31/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
5/31/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Airport,Arrival,760,9,61,830
6/1/2020,Q2,5,E+F,Airport,Departure,253,1,40,294
6/1/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,86,10,4,100
6/1/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,40,3,3,46
6/1/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Shenzhen Bay,Arrival,984,166,15,1165
6/1/2020,Q2,5,E+F,Shenzhen Bay,Departure,357,25,9,391
6/1/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
6/1/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
6/1/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Airport,Arrival,1150,4,52,1206
6/2/2020,Q2,5,E+F,Airport,Departure,367,2,110,479
6/2/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,70,4,4,78
6/2/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,32,1,3,36
6/2/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Shenzhen Bay,Arrival,576,108,17,701
6/2/2020,Q2,5,E+F,Shenzhen Bay,Departure,267,30,4,301
6/2/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
6/2/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
6/2/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Airport,Arrival,918,5,40,963
6/3/2020,Q2,5,E+F,Airport,Departure,404,12,120,536
6/3/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,97,6,4,107
6/3/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,64,0,2,66
6/3/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Shenzhen Bay,Arrival,1147,196,6,1349
6/3/2020,Q2,5,E+F,Shenzhen Bay,Departure,609,88,2,699
6/3/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
6/3/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
6/3/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Airport,Arrival,952,6,36,994
6/4/2020,Q2,5,E+F,Airport,Departure,440,5,80,525
6/4/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,78,11,10,99
6/4/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,74,3,8,85
6/4/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Shenzhen Bay,Arrival,1365,205,9,1579
6/4/2020,Q2,5,E+F,Shenzhen Bay,Departure,820,111,8,939
6/4/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Harbour Control,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Harbour Control,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Kai Tak Cruise Terminal,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Macau Ferry Terminal,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Macau Ferry Terminal,Departure,0,0,0,0
6/4/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Arrival,0,0,0,0
6/4/2020,Q2,5,E+F,Tuen Mun Ferry Terminal,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Airport,Arrival,1073,4,42,1119
6/5/2020,Q2,5,E+F,Airport,Departure,633,10,78,721
6/5/2020,Q2,5,E+F,Express Rail Link West Kowloon,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Express Rail Link West Kowloon,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Hung Hom,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Hung Hom,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Lo Wu,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Lo Wu,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Lok Ma Chau Spur Line,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Arrival,124,7,9,140
6/5/2020,Q2,5,E+F,Hong Kong-Zhuhai-Macao Bridge,Departure,65,9,3,77
6/5/2020,Q2,5,E+F,Lok Ma Chau,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Lok Ma Chau,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Man Kam To,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Man Kam To,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Sha Tau Kok,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,Sha Tau Kok,Departure,0,0,0,0
6/5/2020,Q2,5,E+F,Shenzhen Bay,Arrival,1378,223,13,1614
6/5/2020,Q2,5,E+F,Shenzhen Bay,Departure,829,120,14,963
6/5/2020,Q2,5,E+F,China Ferry Terminal,Arrival,0,0,0,0
6/5/2020,Q2,5,E+F,China Ferry Terminal,Departure,0,0,0,0
